"1-Danister-De-Silva","79.8775-6.91679-85","08:10:00#08:20:00","88"
"1-Danister-De-Silva","79.8775-6.91679-85","08:20:00#08:30:00","41"
"1-Danister-De-Silva","79.8775-6.91679-85","08:30:00#08:40:00","72"
"1-Danister-De-Silva","79.8775-6.91679-85","08:40:00#08:50:00","69"
"1-Danister-De-Silva","79.8775-6.91679-85","08:50:00#09:00:00","52"
"1-Danister-De-Silva","79.8775-6.91679-85","09:00:00#09:10:00","57"
"1-Danister-De-Silva","79.8775-6.91679-85","09:10:00#09:20:00","41"
"1-Danister-De-Silva","79.8775-6.91679-85","09:20:00#09:30:00","72"
"1-Danister-De-Silva","79.8775-6.91679-85","09:30:00#09:40:00","42"
"1-Danister-De-Silva","79.8775-6.91679-85","09:40:00#09:50:00","56"
"1-Danister-De-Silva","79.8775-6.91679-85","09:50:00#10:00:00","52"
"1-Danister-De-Silva","79.8775-6.91679-85","10:00:00#10:10:00","35"
"1-Danister-De-Silva","79.8775-6.91679-85","10:10:00#10:20:00","74"
"1-Danister-De-Silva","79.8775-6.91679-85","10:20:00#10:30:00","69"
"1-Danister-De-Silva","79.8775-6.91679-85","10:30:00#10:40:00","29"
"1-Danister-De-Silva","79.8775-6.91679-85","10:40:00#10:50:00","50"
"1-Danister-De-Silva","79.8775-6.91679-85","10:50:00#11:00:00","22"
"1-Danister-De-Silva","79.8775-6.91679-85","11:00:00#11:10:00","39"
"1-Danister-De-Silva","79.8775-6.91679-85","11:10:00#11:20:00","41"
"1-Danister-De-Silva","79.8775-6.91679-85","11:20:00#11:30:00","52"
"1-Danister-De-Silva","79.8775-6.91679-85","11:30:00#11:40:00","60"
"1-Danister-De-Silva","79.8775-6.91679-85","11:40:00#11:50:00","53"
"1-Danister-De-Silva","79.8775-6.91679-85","11:50:00#12:00:00","68"
"1-Danister-De-Silva","79.8775-6.91679-85","12:00:00#12:10:00","61"
"1-Danister-De-Silva","79.8775-6.91679-85","12:10:00#12:20:00","58"
"1-Danister-De-Silva","79.8775-6.91679-85","12:20:00#12:30:00","61"
"1-Danister-De-Silva","79.8775-6.91679-85","12:30:00#12:40:00","26"
"1-Danister-De-Silva","79.8775-6.91679-85","12:40:00#12:50:00","59"
"1-Danister-De-Silva","79.8775-6.91679-85","12:50:00#13:00:00","28"
"1-Danister-De-Silva","79.8775-6.91679-85","13:00:00#13:10:00","29"
"1-Danister-De-Silva","79.8775-6.91679-85","13:10:00#13:20:00","64"
"1-Danister-De-Silva","79.8775-6.91679-85","13:20:00#13:30:00","57"
"1-Danister-De-Silva","79.8775-6.91679-85","13:30:00#13:40:00","55"
"1-Danister-De-Silva","79.8775-6.91679-85","13:40:00#13:50:00","43"
"1-Danister-De-Silva","79.8775-6.91679-85","13:50:00#14:00:00","56"
"1-Danister-De-Silva","79.8775-6.91679-85","14:00:00#14:10:00","42"
"1-Danister-De-Silva","79.8775-6.91679-85","14:10:00#14:20:00","21"
"1-Danister-De-Silva","79.8775-6.91679-85","14:20:00#14:30:00","35"
"1-Danister-De-Silva","79.8775-6.91679-85","14:30:00#14:40:00","38"
"1-Danister-De-Silva","79.8775-6.91679-85","14:40:00#14:50:00","25"
"1-Danister-De-Silva","79.8775-6.91679-85","14:50:00#15:00:00","30"
"1-Danister-De-Silva","79.8775-6.91679-85","15:00:00#15:10:00","33"
"1-Danister-De-Silva","79.8775-6.91679-85","15:10:00#15:20:00","18"
"1-Danister-De-Silva","79.8775-6.91679-85","15:20:00#15:30:00","24"
"1-Danister-De-Silva","79.8775-6.91679-85","15:30:00#15:40:00","25"
"1-Danister-De-Silva","79.8775-6.91679-85","15:40:00#15:50:00","11"
"1-Danister-De-Silva","79.8775-6.91679-85","15:50:00#16:00:00","18"
